Title,Genre,Rating,Votes,Duration
Waldo,Biography,6.6,7,1h 44m
Powstaniec 1863,Biography,5.4,141,1h 55m
Parvin,Biography,5.5,51,N/A
Queen Elizabeth II: Before the Crown,Biography,N/A,51,45m
A Serena Onda que o Mar me Trouxe,Biography,N/A,51,1h 13m
Rhythm of a Flower,Biography,7.3,15,1h 21m
Marisol llámame Pepa,Biography,6.8,117,1h 27m
Herman Brood and His Wild Romance,Biography,N/A,117,N/A
Graciano Rocchigiani - Das Herz eines Boxers,Biography,9.2,51,2h 3m
Samuel: Hollywood vs. Hollywood,Biography,N/A,51,1h 49m
Romina,Biography,7.7,12,N/A
Clergyman,Biography,N/A,12,1h 54m
Shaking It Up: The Life and Times of Liz Carpenter,Biography,8.0,9,1h 17m
Gummadi Narsaiah Biopic,Biography,N/A,9,N/A
Maria,Biography,4.2,23,1h
Who Killed Lawrence of Arabia?,Biography,6.5,32,1h 40m
It'll Never Work,Biography,9.6,30,57m
Bad Case of the Country Blues: The Linda Martell Story,Biography,N/A,30,1h 29m
Lulu in Turin,Biography,8.5,6,1h 16m
Love Blood & Aztec Demons: The Lost Films of Juan F. Moctezuma II,Biography,N/A,6,1h 34m
Ghouroub,Biography,N/A,6,1h 5m
Me Dicen El Panzer,Biography,6.8,8,1h 30m
Atín Aya. Retrato del silencio,Biography,N/A,8,1h 19m
Meri Maa Karma,Biography,N/A,8,N/A
My Barbara,Biography,N/A,8,56m
Tejaswini (Odia),Biography,N/A,8,1h 35m
Manyam Dheerudu,Biography,5.2,3500,1h 54m
Milva diva per sempre,Biography,N/A,3500,1h 29m
Dushu,Biography,N/A,3500,1h 36m
The Thousand Colours of the Morning,Biography,N/A,3500,1h 8m
Fly by Night,Biography,8.0,15,N/A
Cruel Usual Necessary: The Passion of Silvio Narizzano,Biography,N/A,15,2h 14m
Song of the Last Lacandon Holy Man,Biography,N/A,15,1h 7m
Reba McEntire: Country Gold,Biography,7.5,10,1h
Citizen Glenn,Biography,N/A,10,55m
Mythical Creatures,Biography,N/A,10,1h 30m
Beyaz Zenciler: Yapim Asamasi,Biography,8.6,5,55m
The Ballad of John and Yoko,Biography,8.5,17,1h 41m
Project Alien Earth,Biography,8.3,6,N/A
Cinema Strada,Biography,N/A,6,1h 46m
Im Schatten der Träume,Biography,8.2,10,1h 30m
Cutting Squares,Biography,N/A,10,2h 8m
Simply Johanne,Biography,N/A,10,1h 15m
Can You Say... Looking?,Biography,N/A,10,1h 29m
Bob Noto - The World's Finest Palate,Biography,N/A,10,N/A
Rory Gallagher: Calling Card,Biography,9.0,9,N/A
Hancsovszky,Biography,7.8,21,N/A
Livio Garzanti: Il gran viziato - La morale nascosta di un editore formidabile,Biography,N/A,21,1h 15m
Vincenzo Nibali - Il 7° campione,Biography,N/A,21,52m
Rinnans rival,Biography,N/A,21,1h 34m
Between Time and Space: E.S.T.,Biography,N/A,21,2h
Golpe a Golpe (Blow by Blow),Biography,8.1,23,1h 30m
The Leader,Biography,N/A,23,55m
I am the girl 2 and my black belt,Biography,N/A,23,2h 2m
The Wellness Warrior,Biography,N/A,23,45m
Barnen från Camp Ashraf,Biography,5.3,19,1h 28m
Zhambyl: New Era,Biography,N/A,19,1h 32m
O familie aproape perfecta,Biography,5.5,9,1h 28m
L'amore e la gloria - La giovane Deledda,Biography,N/A,9,1h 45m
Sunita,Biography,N/A,9,N/A
The Story of M,Biography,N/A,9,N/A
Mary Pickford's Kiss,Biography,N/A,9,1h 23m
Frida Khalo Woman Experiences,Biography,N/A,9,N/A
Images of Album,Biography,N/A,9,N/A
I am the girl 3 me and my girlfriend,Biography,N/A,9,N/A
¡Qué suerte hemos tenido!,Biography,7.5,16,1h 2m
Qajymuqan,Biography,4.8,5,N/A
Dad and I: The Legacy of Timothy J. Dunn,Biography,N/A,5,2h 23m
O Poeta Rei,Biography,N/A,5,1h 9m
Mi última Gran Montaña,Biography,N/A,5,N/A
The Razor's Edge,Biography,N/A,5,1h 10m
I Am Kevin Harvick,Biography,9.1,17,N/A
Born Again: George Whitefield,Biography,N/A,17,59m
Saint Pio of Pietrelcina - Man of Hope and Healing,Biography,N/A,17,N/A
Giannis Spanos: Piso ap' ti markiza,Biography,7.8,17,1h 58m
Antonio Mairena la raiz del cante,Biography,N/A,17,N/A
Pellizza pittore da Volpedo,Biography,N/A,17,1h 15m
Die Hahnenkammbahn,Biography,N/A,17,N/A
O Homem Crocodilo,Biography,N/A,17,1h 24m
Ago,Biography,8.0,6,1h 20m
Sebastião Leme o Fotógrafo Inventor,Biography,N/A,6,1h 20m
La nostra Raffaella,Biography,N/A,6,1h 25m
Norma: rosso sangue,Biography,N/A,6,N/A
Carles Sabater. No espereu res de mi,Biography,8.1,19,1h 15m
Sognare è vivere - La leggenda di Porto Rafael,Biography,N/A,19,N/A
Grow Vasu,Biography,N/A,19,1h
Luis Terror Días,Biography,N/A,19,N/A
Yatra2,Biography,N/A,19,N/A
Louis Riel or Heaven Touches the Earth,Biography,N/A,19,N/A
Wole Soyinka Eni Ogun,Biography,N/A,19,N/A
Zielony atrament,Biography,N/A,19,49m
The Real RFK Jr.,Biography,N/A,19,N/A
Italo Calvino nelle città,Biography,N/A,19,1h 26m
The Artistry of Dean Irby,Biography,N/A,19,1h 35m
Insula Fondane (Fondane Island),Biography,8.7,12,1h 22m
O Voo do Crocodilo - O Timor de Ruy Cinatti,Biography,N/A,12,1h 11m
Domenico Modugno - L'italiano che incantò il mondo,Biography,N/A,12,N/A
Zivot je maskenbal,Biography,N/A,12,1h 28m
I am the girl: this is my childhood until I wake up,Biography,N/A,12,1h 40m
Georges Pompidou la cruauté du pouvoir,Biography,6.5,7,1h 44m
Anssi Mänttäri - Suomielokuvan kummisetä,Biography,N/A,7,1h 53m
Mariko's Dream,Biography,N/A,7,1h 19m
Making Life Sing in Pursuit of Utu: The Micere Githae Mugo Story,Biography,N/A,7,2h 35m
DCLXVI,Biography,N/A,7,3h 20m
A modo mio - Patty Pravo,Biography,N/A,7,N/A
Senza volto - Storia di Fabrizio Maiello,Biography,N/A,7,1h 39m
Neizvestnaya Tsvetaeva,Biography,N/A,7,N/A
Veljko od mora,Biography,7.2,16,53m
Aftografo: Evangelos N. Roussos,Biography,N/A,16,N/A
Why I Swam Upstream,Biography,N/A,16,N/A
RADA,Biography,N/A,16,1h 13m
La couleur dans les mains,Biography,N/A,16,1h 26m
De erfenis van Els Borst,Biography,N/A,16,N/A
Dulcinea,Biography,N/A,16,N/A
Run It Back: A Home Brew Story,Biography,N/A,16,1h 8m
Palace Guardians,Biography,9.3,8,1h 4m
Ouka Leele. El viaje de una estrella,Biography,N/A,8,1h
Alyah and the Cove,Biography,N/A,8,1h 40m
Mario Verdone: Il critico viaggiatore,Biography,N/A,8,1h 7m
Nemere István: addig írok amíg élek,Biography,N/A,8,1h 10m
Eleonora Abbagnato - Una stella che danza,Biography,N/A,8,N/A
Señor Jazz la película de Carlos Inzillo,Biography,N/A,8,1h 22m
Zakonczenie 8 Klasy W Szkole Podstawowej W Pamiatkowie,Biography,N/A,8,N/A
Davaj Paradiso,Biography,9.1,28,1h 3m
Mr Bakhshdar,Biography,N/A,28,1h
Um Tempo de Todos,Biography,N/A,28,2h 12m
Destiny or Will. Marusia,Biography,8.9,17,N/A
Seamus,Biography,N/A,17,1h 2m
Gevart,Biography,7.3,70,34m
John McAfee,Biography,N/A,70,N/A
¿De qué casa eres?,Biography,N/A,70,1h 12m
Jestem postacia fikcyjna,Biography,N/A,70,1h 15m
Doris Soffel - Mezzosopran Ein Leben im Labyrinth,Biography,N/A,70,59m
Toquinho: Encontros e um Violão,Biography,8.6,5,1h 30m
Oh Beautiful Grandmother!,Biography,N/A,5,N/A
Complô,Biography,N/A,5,1h 25m
Itinéraire d'un enfant DJ,Biography,N/A,5,N/A
Sefi,Biography,N/A,5,58m
The light of Darkness,Biography,N/A,5,50m
Lupicinio Rodrigues Confissões de um Sofredor,Biography,7.0,6,1h 39m
YA - Sergey Obraztsov,Biography,N/A,6,1h 25m
Colita sin filtros,Biography,N/A,6,58m
El Chilote: Gloria del Béisbol Dominicano,Biography,N/A,6,1h 15m
Pandit Ayachi,Biography,N/A,6,1h 4m
À l'école de l'universel: Germaine Le Goff l'histoire d'une pionnière,Biography,N/A,6,53m
Tesouro Natterer,Biography,N/A,6,1h 24m
Colbert: All Students Can Learn,Biography,N/A,6,N/A
Ibnu Nurwanto - The Wood,Biography,N/A,6,1h 1m
Frédéric Mitterrand une vie en images,Biography,N/A,6,50m
Nomade che non sono altro,Biography,N/A,6,N/A
Freak Out: The Joel M. Reed Story,Biography,N/A,6,1h 10m
I Used to Love a Crackhead,Biography,N/A,6,N/A
Interviews with Abdelkrim Baba Aïssa,Biography,N/A,6,6h 14m
Alzheimer mezhdu baba i men,Biography,N/A,6,51m
Hamzeh Kassab,Biography,N/A,6,N/A
Obsessed with Fashion,Biography,N/A,6,N/A
THE GAP: A Documentary About Where You Are and Where You Want to Be.,Biography,N/A,6,1h 36m
Maçãs no Escuro,Biography,N/A,6,1h 48m
Gaston - Last Clown Standing,Biography,N/A,6,1h 30m
Samadhi Consciousness Film,Biography,N/A,6,N/A
Entre Dois Rios e Outras Noites,Biography,N/A,6,50m
On Air,Biography,N/A,6,N/A
Ajiniyaz,Biography,N/A,6,N/A
Kushstock: The Movie,Biography,N/A,6,N/A
Mera naam ullhas hai part 2 (bachelor),Biography,N/A,6,1h
Despierta tu alma,Biography,N/A,6,Not Rated
Victoria para el teatro puertorriqueño,Biography,N/A,6,2h 12m
Duilio Cambellotti - Arte senza fine,Biography,N/A,6,56m
Los Chavales de la Morelia,Biography,N/A,6,40m
Illuminate - Monica Vitti - La donna che visse due volte,Biography,N/A,6,45m
Si dice di me,Biography,N/A,6,1h 8m
Colonel Xanthi,Biography,N/A,6,N/A
Gaspare Spontini Celeste Amore,Biography,N/A,6,N/A
The Life and Death of Orson Greer,Biography,N/A,6,Not Rated
Wifredo el legado de un genio del lente,Biography,N/A,6,1h 4m
Italo Svevo. Secret Writing in Trieste,Biography,N/A,6,1h 1m
Another Part of Me,Biography,N/A,6,N/A
The Israelites,Biography,N/A,6,N/A
José Lifante mi aventura en el cine,Biography,N/A,6,1h 25m
Jaime Isidoro: divulgador colecionador artista,Biography,N/A,6,1h 20m
