Title,Genre,Rating,Votes,Duration
Road Kill,Horror,N/A,13,1h 20m
After the First Five Nights,Horror,N/A,13,37m
Synthwave Horror: The Hands of Orlac,Horror,N/A,13,N/A
Feng Shui,Horror,N/A,13,N/A
The Fetch of Hobbler's Trench,Horror,N/A,13,1h 31m
La Llorona A devils chapter begins,Horror,N/A,13,N/A
The Rake,Horror,N/A,13,46m
Five Nights at TK's: The Curse of TK,Horror,N/A,13,1h
Lol Dog,Horror,N/A,13,3h 4m
Movie at Afton,Horror,N/A,13,2h 18m
NOSOFACH: Balada o vesmíre,Horror,N/A,13,N/A
Mir'at Iblisin Laneti,Horror,N/A,13,N/A
Ici Dieu n'entre pas!,Horror,N/A,13,N/A
Mutation X,Horror,N/A,13,51m
Ihlathi Legazi,Horror,N/A,13,58m
Vamp Camp: Being a Melodrama in Three Parts,Horror,N/A,13,N/A
Mateo el origen,Horror,N/A,13,N/A
Creepy Man Returns,Horror,N/A,13,Not Rated
Witchcast,Horror,N/A,13,1h 8m
Cast Party,Horror,N/A,13,N/A
Creepy Man the Final Battle,Horror,N/A,13,Not Rated
Hotel Houffer,Horror,N/A,13,1h 52m
Painted Smile,Horror,N/A,13,N/A
Momentum,Horror,N/A,13,5m
Darr Awaaz,Horror,N/A,13,N/A
Brandon Sigloch's the Riverside Slasher,Horror,N/A,13,57m
Sunday Scaries,Horror,N/A,13,N/A
Ruh Azabi,Horror,N/A,13,1h 30m
Hell 2: Soil,Horror,N/A,13,50m
The Red Herring,Horror,N/A,13,53m
I am the girl 4 my Student and my Agony,Horror,N/A,13,N/A
The Night Ground,Horror,N/A,13,6m
A Vanished Puppet,Horror,N/A,13,1h 25m
